WKT,gid,access,addr:housename,addr:housenumber,amenity,brand,building,covered,disused,ele,highway,historic,layer,leisure,name,office,operator,power,ref,shop,sport,tourism
"POINT (-3.69912019948508 40.4570633953068)","2864197143",,,,cafe,,,,,,,,,,Bar La Carreta,,,,,,,
"POINT (-3.69397929948579 40.4549663953069)","2774926582",,,"8",cafe,Starbucks,,,,,,,,,Starbucks,,,,,,,
"POINT (-3.69258089948599 40.4551563953069)","3590540715",,,"11",cafe,,,,,,,,,,Cafetería Haya 11,,,,,,,
"POINT (-3.7004294994849 40.4571585953068)","2864197155",,,,cafe,,,,,,,,,,La Artesa 2,,,,,,,
"POINT (-3.70084799948484 40.4580305953067)","2124072984",,,"224",cafe,,,,,,,,,,La Esquinita,,,,,,,
"POINT (-3.71020209948354 40.4650432953062)","2955163356",,,,cafe,,,,,,,,,,Bar El Paso,,,,,,,
"POINT (-3.69697399948538 40.4581156953067)","3459875697",,,,cafe,,,,,,,,,,Bar Minuto,,,,,,,
"POINT (-3.69958919948501 40.4592206953067)","4275663845",,,,cafe,,,,,,,,,,Granier,,,,,,,
"POINT (-3.69875599948513 40.4609843953065)","3475250395",,,"4",cafe,,,,,,,,,,Expressaté,,,,,,,
"POINT (-3.69605399948551 40.4591512953066)","3459875698",,,,cafe,,,,,,,,,,Cafetería Medranda,,,,,,,
"POINT (-3.69641969948545 40.4609049953065)","3161160129",,,,cafe,,,,,,,,,,Mediterráneo,,,,,,,
"POINT (-3.7104499994835 40.4653151953062)","2954907124",,,,cafe,,,,,,,,,,,,,,,,,
"POINT (-3.71059709948348 40.4724714953057)","4417580801",,,,cafe,,,,,,,,,,Bar El Pinchito 2,,,,,,,
"POINT (-3.70297669948454 40.4628184953064)","3473747545",,,"59",cafe,,,,,,,,,,Bar Café Viana 59,,,,,,,
"POINT (-3.71283129948317 40.4721066953057)","4608166165",,,,cafe,,,,,,,,,,Taberna Txapela,,,,,,,
"POINT (-3.71266239948319 40.4727809953057)","7253233181",,,,cafe,,,,,,,,,,Ga-Ma,,,,,,,
"POINT (-3.71214059948327 40.4734356953057)","4417580807",,,,cafe,,,,,,,,,,Marlen,,,,,,,
"POINT (-3.71170239948333 40.4730535953057)","6314637853",,,,cafe,,,,,,,,,,,,,,,,,
"POINT (-3.71022359948353 40.4725501953057)","4417580803",,,,cafe,,,,,,,,,,Cafetería Ibiza,,,,,,,
"POINT (-3.70968959948361 40.4724348953057)","4417580812",,,,cafe,,,,,,,,,,Mesón Los Arcos,,,,,,,
"POINT (-3.7089861994837 40.4725244953057)","4417580802",,,,cafe,,,,,,,,,,Baryona,,,,,,,
"POINT (-3.70211089948466 40.4627216953064)","3475206472",,,"42",cafe,,,,,,,,,,Casa Morán,,,,,,,
"POINT (-3.69734139948533 40.4675048953061)","3770301029",,,"42",cafe,,,,,,,,,,Marysalvi,,,,,,,
"POINT (-3.69820279948521 40.4645505953063)","5377531323",,,,cafe,,,,,,,,,,Roscaffe,,,,,,,
"POINT (-3.69308929948592 40.4641475953063)","4253094128",,,"113",cafe,,,,,,,,,,De arriba,,,,,,,
"POINT (-3.69422789948576 40.4630411953064)","4253094124",,,"97",cafe,,,,,,,,,,El galope 3,,,,,,,
"POINT (-3.69516059948563 40.4646192953063)","3208755399",,,,cafe,,,,,,,,,,Bar Pascual,,,,,,,
"POINT (-3.69291289948594 40.4653776953062)","3770549755",,,"359",cafe,,,,,,,,,,Market Café,,,,,,,
"POINT (-3.69188469948608 40.4640687953063)","4253094132",,,"55",cafe,,,,,,,,,,Viena Capellanes,,,,,,,
"POINT (-3.69213229948605 40.4655145953062)","3770499203",,,1A,cafe,,,,,,,,,,Viena Capellanes,,,,,,,
"POINT (-3.69627339948547 40.4664315953061)","3208755402",,,,cafe,,,,,,,,,,Café Punto y Coma,,,,,,,
"POINT (-3.69570529948555 40.4670664953061)","3208755427",,,,cafe,,,,,,,,,,,,,,,,,
"POINT (-3.69779719948526 40.4714547953058)","6331646350",,,,cafe,,,,,,,,,,Cafetería El Barrio,,,,,,,
"POINT (-3.69360069948585 40.4730511953057)","3770264377",,,,cafe,,,,,,,,,,Bar La Quedada,,,,,,,
"POINT (-3.71988119948219 40.4791036953053)","6402027343",,,,cafe,,,,,,,,,,Bar el 88,,,,,,,
"POINT (-3.74234009947906 40.4753812953055)","7074485664",,,,cafe,,,,,,,,,,D-Spot,,,,,,,
"POINT (-3.71386939948303 40.4748734953056)","3196280892",,,,cafe,,,,,,,,,,Versalles,,,,,,,
"POINT (-3.71397119948301 40.4763275953054)","6235789246",,,,cafe,,,,,,,,,,Cafeteria Cerveceria Conde,,,,,,,
"POINT (-3.71654119948265 40.4765860953054)","4642796273",,,,cafe,,,,,,,,,,Panishop,,,,,,,
"POINT (-3.71514959948285 40.4768773953054)","4103002736",,,,cafe,,,,,,,,,,Santillán,,,,,,,
"POINT (-3.7198079994822 40.4810085953051)","2182783077",,,,cafe,,,,,,,,,,,,,,,,,
"POINT (-3.72544199948141 40.4867443953047)","6879865990",,,,cafe,,,,,,,,,,Balboa,,,,,,,
"POINT (-3.71779539948248 40.4820148953051)","2147639965",,,,cafe,,,,,,,,,,Cafetería Rubio,,,,,,,
"POINT (-3.71743559948253 40.4819000953051)","2625372750",,,,cafe,,,,,,,,,,Mesón Llame,,,,,,,
"POINT (-3.7205299994821 40.4849507953049)","6652751372",,,,cafe,,,,,,,,,,Mundus,,,,,,,
"POINT (-3.72227009948186 40.4854152953048)","6652742814",,,,cafe,,,,,,,,,,Tosta,,,,,,,
"POINT (-3.71174659948332 40.4739166953056)","3484378460",,,,cafe,,,,,,,,,,Bar El PIlar,,,,,,,
"POINT (-3.71150149948335 40.4747768953056)","3197436468",,,,cafe,,,,,,,,,,Bar La Cabaña,,,,,,,
"POINT (-3.71171719948332 40.4751470953055)","4357839515",,,,cafe,,,,,,,,,,Rosi,,,,,,,
"POINT (-3.70513709948424 40.4766847953054)","2969147434",,,,cafe,,,,,,,,,,Los Serranitos,,,,,,,
"POINT (-3.70985029948358 40.4778868953053)","4919557492",,,,cafe,,,,,,,,,,El Ángel,,,,,,,
"POINT (-3.70412499948438 40.4768926953054)","6222434959",,,,cafe,,,,,,,,,,Cafetería Roque,,,,,,,
"POINT (-3.71240809948323 40.482279595305)","5404022987",,,,cafe,,,,,,,,,,Tucán,,,,,,,
"POINT (-3.7075747994839 40.4797462953052)","6239859884",,,,cafe,Starbucks,,,,,,,,,Starbucks,,,,,,,
"POINT (-3.70478989948429 40.482628195305)","4174894107",,,,cafe,,,,,,,,,,Menta y Chocolate,,,,,bakery,,
"POINT (-3.70225629948464 40.4777163953054)","5754536461",,,,cafe,,,,,,,,,,Cafetería Lisa,,,,,,,
"POINT (-3.69991979948497 40.4774817953054)","6222442395",,,,cafe,,,,,,,,,,Franci's,,,,,,,
"POINT (-3.70052309948488 40.4868043953047)","3437983535",,,,cafe,,,,,,,,,,Casva,,,,,,,
"POINT (-3.70222599948465 40.4807241953051)","3748228577",,,,cafe,,,,,,,,,,,,,,,,,
"POINT (-3.70694179948399 40.4847966953049)","3438017727",,,,cafe,,,,,,,,,,Aolmar,,,,,,,
"POINT (-3.69873959948513 40.4854673953048)","3715532247",,,,cafe,,,,,,,,,,Triana,,,,,,,
"POINT (-3.70013109948494 40.4854131953048)","5754552687",,,,cafe,,,,,,,,,,Café Bar Las Magnolias,,,,,,,
"POINT (-3.70664579948403 40.5036889953036)","3091590965",,,,cafe,,,,,,,,,,Foreman Lounge Café,,,,,,,
"POINT (-3.68920629948646 40.4377269953081)","1366539657",,,,cafe,,,,,,,,,,Café Saigón,,,,,,,
"POINT (-3.68249669948739 40.4304200953086)","3212683931",,,"29",cafe,Starbucks,,,,,,,,,Starbucks,,,,,,,
"POINT (-3.68324479948729 40.4326810953085)","1359795118",,,,cafe,Starbucks,,,,,,,,,Starbucks,,,,,,,
"POINT (-3.68271029948736 40.439573095308)","3268784893",,,,cafe,Starbucks,,,,,,,,,Starbucks,,,,,,,
"POINT (-3.68720639948674 40.4369333953082)","3269546367",,,"10",cafe,,,,,,,,,,Panela&Co,,,,,,,
"POINT (-3.68686139948678 40.4376632953081)","2942276116",,,"18",cafe,,,,,,,,,,Do Eat!,,,,,,,
"POINT (-3.69022239948632 40.4383788953081)","1359796757",,,,cafe,Starbucks,,,,,,,,,Starbucks,,,,,,,
"POINT (-3.68141219948754 40.4359228953083)","4836738964",,,"40",cafe,,,,,,,,,,Lots Coffee House,,,,,,,
"POINT (-3.67256359948877 40.4329427953085)","4637849187",,,,cafe,,,,,,,,,,Perfiles,,,,,,,
"POINT (-3.68001319948774 40.4328579953085)","5760632221",,,,cafe,,,,,,,,,,,,,,,,,
"POINT (-3.678149499488 40.4327521953085)","327477607",,,"37",cafe,,,,,,,,,,Carbón Negro,,,,,,,
"POINT (-3.67477839948847 40.4338153953084)","4637852489",,,,cafe,,,,,,,,,,Cafetería JM,,,,,,,
"POINT (-3.67552129948836 40.4352447953083)","4594613789",,,,cafe,,,,,,,,,,Mayoma Cafetería Churrería,,,,,,,
"POINT (-3.67704479948815 40.4373442953082)","3223457179",,,,cafe,,,,,,,,,,Cafetería Hontanares,,,,,,,
"POINT (-3.67507619948843 40.4385067953081)","7159022215",,,,cafe,,,,,,,,,,Granier,,,,,,,
"POINT (-3.67731009948811 40.4379770953081)","2664897893",,,"1",cafe,,,,,,,,,,Honey,,,,,,,
"POINT (-3.67558159948835 40.439040595308)","6448322685",,,,cafe,,,,,,,,,,Hermanos Carrera,,,,,,,
"POINT (-3.67267649948876 40.4383528953081)","6446593587",,,,cafe,,,,,,,,,,Términos,,,,,,,
"POINT (-3.67327309948868 40.4387849953081)","4214032954",,,,cafe,,,,,,,,,,Cartagena93,,,,,,,
"POINT (-3.67376109948861 40.439256395308)","4214014363",,,,cafe,,,,,,,,,,Santito,,,,,,,
"POINT (-3.68809919948661 40.4500695953073)","989278217",,,,cafe,,,,,,,,,,La Tertulia,,,,,,,
"POINT (-3.67297339948872 40.4382906953081)","3265599908",,,,cafe,,,,,,,,,,El Panecillo,,,,,bakery,,
"POINT (-3.68012949948772 40.4434554953077)","5738606572",,,"23",cafe,,,,,,,,,,Deportino cafe bar,,,,,,,
"POINT (-3.670958299489 40.4410706953079)","6336187134",,,,cafe,,,,,,,,,,Resan,,,,,,,
"POINT (-3.67565979948834 40.4422304953078)","4214039989",,,,cafe,,,,,,,,,,Río Narcea,,,,,,,
"POINT (-3.67493749948844 40.4443344953077)","2270766143",,,,cafe,,,,,,,,,,Cafetería Prospe,,,,,,,
"POINT (-3.67643779948824 40.4452234953076)","2298820823",,,,cafe,,,,,,,,,,La corchuela,,,,,,,
"POINT (-3.66991909948914 40.4428132953078)","7298986528",,,,cafe,,,,,,,,,,Panishop,,,,,,,
"POINT (-3.67531449948839 40.4487329953074)","5986146188",,,"9",cafe,,,,,,,,,,Maceta Café,,,,,,,
"POINT (-3.6774117994881 40.4509963953072)","750504785",,,210 (posterior),cafe,,,,,,,,,,Café Universal,,,,,,,
"POINT (-3.66437659948991 40.4351678953083)","3206699865",,,"68",cafe,,,,,,,,,,Cafetería La Plancha,,,,,,,
"POINT (-3.66969829948917 40.4472064953075)","3645135028",,,,cafe,,,,,,,,,,,,,,,,,
"POINT (-3.66353509949003 40.4377268953081)","327565888",,,,cafe,,,,,,,,,,Cafetería Bruselas,,,,,,,
"POINT (-3.66908359948926 40.4358398953083)","6534898985",,,,cafe,,,,,,,,,,La Plancha,,,,,,,
"POINT (-3.65770169949084 40.4316577953086)","6343766417",,,,cafe,,,,,,,,,,Tim Horton's,,,,,,,
"POINT (-3.65685739949096 40.4317479953085)","4596556732",,,,cafe,,,,,,,,,,Croquigñole,,,,,,,
"POINT (-3.65594319949109 40.4327337953085)","5064754022",,,,cafe,,,,,,,,,,Bar Galego,,,,,,,
"POINT (-3.65633439949103 40.4348550953083)","2646180931",,,,cafe,,,,,,,,,,Río,,,,,,,
"POINT (-3.65398579949136 40.439019295308)","3522237870",,,"45",cafe,,,,,,,,,,Omtare,,,,,,,
"POINT (-3.65054159949184 40.4316697953086)","3202125015",,,,cafe,,,,,,,,,,Cervecería A´Conchiña,,,,,,,
"POINT (-3.65171079949168 40.4324870953085)","4552428911",,,,cafe,,,,,,,,,,Cafetería Panatela,,,,,,,
"POINT (-3.64770429949224 40.4338681953084)","3523190946",,,,cafe,,,,,,,,,,Vivari,,,,,bakery,,
"POINT (-3.65409499949135 40.4389490953081)","2802274511",,,,cafe,,,,,,,,,,Pimar's,,,,,,,
"POINT (-3.66908469948926 40.4427505953078)","2302262357",,,,cafe,,,,,,,,,,La Taberna del Cardenal,,,,,,,
"POINT (-3.65052239949184 40.4378103953081)","2739850840",,,,cafe,,,,,,,,,,Cafetería Luzón,,,,,,,
"POINT (-3.65178799949167 40.4384817953081)","2646161158",,,,cafe,,,,,,,,,,,,,,,,,
"POINT (-3.65184709949166 40.4385757953081)","2646161161",,,,cafe,,,,,,,,,,Román,,,,,,,
"POINT (-3.65196779949164 40.4387165953081)","2646161163",,,,cafe,,,,,,,,,,Laso,,,,,,,
"POINT (-3.65674459949098 40.4419868953078)","4592807997",,,"2",cafe,,,,,,,,,,Cafetería Montecarlo,,,,,,,
"POINT (-3.66683439948957 40.4445181953077)","810259248",,,,cafe,,,,,,,,,,Entre Jamones,,,,,,,
"POINT (-3.66864639948932 40.4477030953074)","3645134681",,,,cafe,,,,,,,,,,Panadería Cafetería Ceres,,,,,bakery,,
"POINT (-3.65437199949131 40.4440476953077)","4592908189",,,,cafe,,,,,,,,,,Pappone,,,,,,,
"POINT (-3.65123869949174 40.4487406953074)","4680304290",,,,cafe,,,,,,,,,,Mitosta,,,,,,,
"POINT (-3.65168289949168 40.4425544953078)","311973234",,,,cafe,,,,,,,,,,Torres,,,,,,,
"POINT (-3.69048549948628 40.4610607953065)","4027261527",,,"153",cafe,,,,,,,,,,La Garriga,,,,,,,
"POINT (-3.68765119948667 40.4592775953066)","5838463587",,,,cafe,,,,,,,,,,,,,,,,,
"POINT (-3.68569919948695 40.4592519953066)","5351136509",,,,cafe,Starbucks,,,,,,,,,Starbucks,,,,,,,
"POINT (-3.68646859948684 40.4611511953065)","4780106659",,,,cafe,,,,,,,,,,Cricket,,,,,,,
"POINT (-3.68639559948685 40.4611476953065)","4780106658",,,,cafe,,,,,,,,,,Taberna La Goyesca,,,,,,,
"POINT (-3.69132939948616 40.4656164953062)","3770325004",,,"373",cafe,,,,,,,,,,La Venia,,,,,,,
"POINT (-3.67368659948862 40.4518396953072)","3632136747",,,,cafe,,,,,,,,,,Cafetería Alsultan,,,,,,,
"POINT (-3.67631879948825 40.4582470953067)","7011029505",,,,cafe,,,,,,,,,,Dunkin Coffee,,,,,,,
"POINT (-3.6910477994862 40.4656665953062)","3770325001",,,"375",cafe,,,,,,,,,,Churrería Danny,,,,,,,
"POINT (-3.69086679948623 40.4660239953062)","3770301442",,,,cafe,,,,,,,,,,D´Alex,,,,,,,
"POINT (-3.69063059948626 40.4660018953062)","3770301441",,,,cafe,,,,,,,,,,Mozar,,,,,,,
"POINT (-3.6889334994865 40.467904395306)","3895494650",,,,cafe,,,,,,,,,,Intercambiador,,,,,,,
"POINT (-3.6910972994862 40.4699573953059)","3770264322",,,,cafe,,,,,,,,,,Bar Castilla,,,,,,,
"POINT (-3.68952279948642 40.467622095306)","3770316526",,,,cafe,,,,,,,,,,Rodilla,,,,,,,
"POINT (-3.69091219948622 40.4701593953059)","3770264320",,,,cafe,,,,,,,,,,Bar Las Torres,,,,,,,
"POINT (-3.68926469948645 40.468332295306)","3770266931",,,"199",cafe,,,,,,,,,,Cafetería Solaire,,,,,,,
"POINT (-3.69025649948631 40.4703001953059)","3770302396",,,,cafe,,,,,,,,,,Bar Isaac,,,,,,,
"POINT (-3.68655979948683 40.468793995306)","3868757081",,,"18",cafe,,,,,,,,,,Cafetería Carmen Lazcano,,,,,,,
"POINT (-3.68671469948681 40.4701708953059)","6710304368",,,,cafe,,,,,,,,,,La Rotonda,,,,,,,
"POINT (-3.68848949948656 40.4712583953058)","3770289598",,,"221",cafe,,,,,,,,,,Cafetería Medranda,,,,,,,
"POINT (-3.68788599948664 40.4735476953056)","3770294615",,,"251",cafe,,,,,,,,,,,,,,,,,
"POINT (-3.65146489949171 40.4701722953059)","3537197771",,,"363",cafe,,,,,,,,,,Cafetería Mary-Mary,,,,,,,
"POINT (-3.68562589948696 40.4697963953059)","6635179671",,,"26",cafe,,,,,,,,,,Café Plaza,,,,,,,
"POINT (-3.64404809949274 40.439443395308)","324407546",,,,cafe,,,,,,,,,,Cafetería J m J,,,,,,,
"POINT (-3.64512639949259 40.4343990953084)","4552433994",,,,cafe,,,,,,,,,,Cafetería 80s,,,,,,,
"POINT (-3.64566739949252 40.4345403953084)","3294436873",,,,cafe,,,,,,,,,,Las Farolas,,,,,,,
"POINT (-3.64413579949273 40.439981095308)","4406614680",,,,cafe,,,,,,,,,,Cafetería Barrera,,,,,,,
"POINT (-3.63068049949461 40.4348708953083)","2510220975",,,,cafe,,,,,,,,,,,,,,,,,
"POINT (-3.63280639949431 40.4340802953084)","1988186838",,,,cafe,,,,,,,,,,Juka,,,,,,,
"POINT (-3.64742359949227 40.4434279953077)","1280746505",,,,cafe,,,,,,,,,,Cafetería Mallorca,,,,,,,
"POINT (-3.63547409949394 40.4384149953081)","4711165793",,,,cafe,,,,,,,,,,,,,,,,,
"POINT (-3.6307054994946 40.4360546953083)","4919565704",,,,cafe,,,,,,,,,,,,,,,,,
"POINT (-3.63783279949361 40.4417046953079)","1413315512",,,,cafe,,,,,,,,,,Bar Antonio,,,,,,,
"POINT (-3.61968939949614 40.439537095308)","1739898679",,,,cafe,,,,,,,,,,,,,,,,,
"POINT (-3.62483749949542 40.4335471953084)","4341456169",,,,cafe,,,,,,,,,,La Parada,,,,,,,
"POINT (-3.61196989949721 40.439970895308)","3697394169",,,,cafe,,,,,,,,,,Shiray,,,,,,,
"POINT (-3.61809819949636 40.4364986953082)","7441753624",,,,cafe,,,,,,,,,,Alto Tajo,,,,,,,
"POINT (-3.61235319949716 40.4358159953083)","6071262338",,,,cafe,,,,,,,,,,Bar Cafetería Cafelito,,,,,,,
"POINT (-3.61069629949739 40.4365103953082)","2623305612",,Café Pub Dribling,"93",cafe,,,,,,,,,,Café Pub Dribling,,,,,,,
"POINT (-3.63045069949464 40.4625048953064)","3926257463",,,,cafe,,,,,,,,,,Donde Valentin,,,,,,,
"POINT (-3.63024279949467 40.4625030953064)","3926257472",,,,cafe,,,,,,,,,,Cervecería Poveda,,,,,,,
"POINT (-3.68783239948665 40.4737945953056)","3770294617",,,,cafe,,,,,,,,,,Bar La Fuentona,,,,,,,
"POINT (-3.63250839949435 40.4703554953059)","1239289876",,,,cafe,,,,,,,,,,Europa 2,,,,,,,
"POINT (-3.68904209948648 40.4736782953057)","3770300697",,,"116",cafe,,,,,,,,,,El Rincón del Pincho,,,,,,,
"POINT (-3.67547789948837 40.4811515953051)","4014924697",,,,cafe,,,,,,,,,,,,,,,,,
"POINT (-3.6652110994898 40.4807412953052)","303816125",,,,cafe,,,,,,,,,,Jazmín,,,,,,,
"POINT (-3.6688066994893 40.4792921953052)","3284711962",,,,cafe,,,,,,,,,,Nuevo Jiménez,,,,,,,
"POINT (-3.66940429948921 40.4887527953046)","6482723880",,,,cafe,,,,,,,,,,3gs Lounge Bar,,,,,,,
"POINT (-3.66156019949031 40.4813783953051)","4437454939",,,"60",cafe,,,,,,,,,,El Sol,,,,,,,
"POINT (-3.66149359949032 40.4814414953051)","4437454940",,,"60",cafe,,,,,,,,,,Salónica,,,,,,,
"POINT (-3.66106829949038 40.4885584953046)","3281835460",,,,cafe,,,,,,,,,,Arroyo La Plaza 15,,,,,,,
"POINT (-3.66299479949011 40.4878301953047)","3281847805",,,,cafe,,,,,,,,,,Moragón,,,,,,,
"POINT (-3.6508516994918 40.4896815953045)","3979655899",,,,cafe,,,,,,,,,,Cafe NIL,,,,,,,
"POINT (-3.65935379949061 40.4951446953041)","3976871060",,,,cafe,,,,,,,,,,Soho,,,,,,,
"POINT (-3.65927379949063 40.4952211953042)","1732744172",,,,cafe,,,,,,,,,,Churrería Sanchinarro,,,,,,,
"POINT (-3.68688469948678 40.497289795304)","6673476996",,,,cafe,,,,,,,,,,Cafetería Fuencarral,,,,,,,
"POINT (-3.6558825994911 40.4938894953042)","3719097746",,,,cafe,,,,,,,,,,Canel Rolls,,,,,,,
"POINT (-3.65553899949114 40.4928688953043)","3940670003",,,,cafe,,,,,,,,,,Babilonia,,,,,,,
"POINT (-3.68698589948677 40.497780995304)","6673476997",,,,cafe,,,,,,,,,,Marysierra,,,,,,,
"POINT (-3.67611099948828 40.5023024953037)","4884389425",,,,cafe,,,,,,,,,,Parfait,,,,,,,
"POINT (-3.67196289948886 40.5051066953035)","4898937770",,,,cafe,,,,,,,,,,El Churri,,,,,,,
"POINT (-3.67402419948857 40.512097495303)","4891362829",,,"10",cafe,,,,,,,,,,La Estación,,,,,,,
"POINT (-3.65239899949158 40.5147738953028)","3557200632",,,,cafe,,,,,,,,,,Pino,,,,,,,
"POINT (-3.67293609948872 40.5134016953029)","2671866236",,,,cafe,,,,,,,,,,Bocatas y +,,,,,,,
"POINT (-3.67270609948876 40.5138959953029)","1843181603",,,"4",cafe,,,,,,,,,,Braddock,,,,,,,
"POINT (-3.64190379949304 40.4740757953056)","5244035800",,,"4",cafe,,,,,,,,,,Churrería Los Mares,,,,,,,
"POINT (-3.64483339949264 40.4774074953054)","6050918787",,,"4",cafe,,,,,,,,,,Los Arcos,,,,,,,
"POINT (-3.61736009949646 40.4953289953041)","3883109068",,,"64",cafe,,,,,,,,,,Bar La Avenida,,,,,,,
"POINT (-3.6127614994971 40.4935202953043)","3884037866",,,,cafe,,,,,,,,,,Gio's Coffee,,,,,,,
"POINT (-3.58776699950058 40.4465268953075)","2672158455",,,,cafe,Starbucks,,,,,,,,,Starbucks,,,,L-102,,,
"POINT (-3.58362379950115 40.4428244953078)","5575925722",,,,cafe,,,,,,,,,,Turcos,,,,,,,
"POINT (-3.5696417995031 40.4696393953059)","1798765284",,,,cafe,,,,,,,,,,Il Caffé di Roma,,,,,,,
"POINT (-3.58360209950116 40.4734602953057)","2926614688",,,,cafe,,,,,,,,,,,,,,,,,
"POINT (-3.58097239950152 40.469002095306)","4599060570",,,,cafe,,,,,,,,,,La Ermita,,,,,,,
"POINT (-3.58095389950153 40.4691171953059)","4599060569",,,,cafe,,,,,,,,,,Sena,,,,,,,
"POINT (-3.58133809950147 40.4702909953059)","4493312283",,,,cafe,,,,,,,,,,Heladería Cariló,,,,,,,
"POINT (-3.58062169950157 40.4706395953058)","6019972826",,,,cafe,,,,,,,,,,La General,,,,,,,
"POINT (-3.57051099950298 40.4635238953063)","3211789362",,,,cafe,Starbucks,,,,,,,,,Starbucks,,,,,,,
"POINT (-3.56924989950316 40.468128395306)","5064088222",,,,cafe,,,,,,,,,,Lavazza,,,,,,,
"POINT (-3.59101289950013 40.4903480953045)","5789634237",,,,cafe,Starbucks,,,,,,,,,Starbucks,,,,,,,
"POINT (-3.56733389950342 40.4946180953042)","5279344923",,,,cafe,Starbucks,,,,,,,,,Starbucks,,,,,,,
"POINT (-3.52904759950875 40.5057392953034)","1843188209",,,,cafe,,,,,,,,,,,,,,,,,
"POINT (-3.52893949950877 40.5057659953034)","1843188212",,,,cafe,,,,,,,,,,,,,,,,,
"POINT (-3.6601574994905 40.541054795301)","1345309371",,,,cafe,,,,,,,,,,Azabache,,,,,,,
"POINT (-3.68274659948736 40.5242805953021)","4111721007",,,,cafe,,,,,,,,,,,,,,,,,
"POINT (-3.66042069949046 40.5511360953003)","5297638430",,,"5",cafe,,,,,,,,,,Cafetería y Churrería Calentitos,,,,,,,
"POINT (-3.64970939949196 40.5536407953001)","3958298315",,,"20",cafe,,,,,,,,,,La Roux,,,,,,,
"POINT (-3.6594347994906 40.5523504953002)","3033008875",,,,cafe,,,,,,,,,,La Abadía de Pablo,,,,,,,
"POINT (-3.63926949949341 40.5302039953017)","6922982210",,,,cafe,,,,,,,,,,Mallorca,,,,,,,
"POINT (-3.63857369949351 40.5301883953017)","6922980729",,,,cafe,Starbucks,,,,,,,,,Starbucks,,,,,,,
"POINT (-3.63622579949383 40.5392574953011)","7180847808",,,"49",cafe,,,,,,,,,,Bar Bodega Cuesta,,,,,,,
"POINT (-3.63908399949344 40.5426616953009)","6284054579",,,,cafe,,,,,,,,,,Alcalá,,,,,,,
"POINT (-3.6364415994938 40.5391338953011)","5136407122",,,,cafe,,,,,,,,,,Cafetería Alcalá,,,,,,,
"POINT (-3.64709629949232 40.5538277953001)","3956869434",,,"6",cafe,,,,,,,,,,Puerta 6,,,,,,,
"POINT (-3.61378009949696 40.5608722952996)","4364723506",,,"10",cafe,,,,,,,,,,Cafetería Heladería Bodevici,,Bodevici,,,,,
"POINT (-3.6342883994941 40.5600182952997)","6172755061",,,,cafe,,,,,,,,,,Cafetería Man's,,,,,,,
"POINT (-3.6156030994967 40.541188295301)","2068640068",,,,cafe,,,,,,,,,,Pans,,,,,,,
"POINT (-3.61012499949747 40.5662845952992)","2648889802",,,,cafe,,,,,,,,,,,,,,,,,
"POINT (-3.61235119949716 40.5605827952996)","3129490398",,,,cafe,,,,,,,,,,,,,,,,,
"POINT (-3.61215539949718 40.5605120952996)","1514903558",,,,cafe,,,,,,,,,,El Monasterio,,,,,,,
"POINT (-3.61006149949747 40.5592246952997)","2090525437",,,,cafe,,,,,,,,,,,,,,,,,
"POINT (-3.71343299948309 40.6112537952961)","1778995717",,,,cafe,,,,,,,,,,Trotaconventos,,,,,,,
"POINT (-3.71536789948282 40.6092462952963)","2098481239",,,,cafe,,,,,,,,,,Chuchi,,,,,,,
"POINT (-3.71296989948315 40.6117018952961)","6486375006",,,,cafe,,,,,,,,,,La chocita,,,,,,,
"POINT (-3.76533369947586 40.6586737952929)","1446046642",,,,cafe,,,,,,,,,,Churrería Nico,,,,,,,
"POINT (-3.76827869947545 40.6577371952929)","5412621486",,,,cafe,,,,,,,,,,Lagar,,,,,,,
"POINT (-3.61465049949684 40.6789964952915)","7386030282",,,,cafe,,,,,,,,,,Cafe23,,,,,,,
"POINT (-3.77675929947427 40.6681644952922)","5944036489",,,,cafe,,,,,,,,,,La Coleta,,,,,,,
"POINT (-3.86585239946187 40.7261570952883)","7158788439",,,"8",cafe,,,,,,,,,,Churrería Chocolatería La Montería,,,,,,,
"POINT (-3.86517089946196 40.7269825952882)","1442027945",,,,cafe,,,,,,,,,,,,,,,,,
"POINT (-3.86474269946202 40.7279205952881)","5301826886",,,,cafe,,,,,,,,,,La Rosca churreria,,,,,,,
"POINT (-3.61015949949746 40.6731786952919)","7279228634",,,,cafe,,,,,,,,,,,,,,,,,
"POINT (-3.39100479952797 40.1122916953309)","3454158010",,,,cafe,,,,,,,,,,Jama-Rock,,,,,,,
"POINT (-3.41896009952408 40.1407337953289)","4756758439",,,,cafe,,,,,,,,,,Destilón,,,,,,,
"POINT (-3.45097299951962 40.3091455953171)","3262304395",,,,cafe,,,,,,,,,,Soccer,,,,,,,
"POINT (-3.42246239952359 40.1404697953289)","4756739521",,,,cafe,,,,,,,,,,Iberia,,,,,,,
"POINT (-3.45425509951916 40.3037626953174)","3261926447",,,,cafe,,,,,,,,,,Gamo's,,,,,,,
"POINT (-3.48659959951466 40.3985696953109)","5525116589",,,"11",cafe,,,,,,,,,,Donde Ariel,,,,,,,
